Date,Type,Price
2025-11-14,Open,156.279999
2025-11-14,Close,153.259995
2025-11-17,Open,150.000000
2025-11-17,Close,148.919998
2025-11-18,Open,146.899994
2025-11-18,Close,146.580002
2025-11-19,Open,148.020004
2025-11-19,Close,150.360001
2025-11-20,Open,149.389999
2025-11-20,Close,147.990005
2025-11-21,Open,146.490005
2025-11-21,Close,144.690002
2025-11-24,Open,146.970001
2025-11-24,Close,147.080002
2025-11-25,Open,149.330002
2025-11-25,Close,149.320007
2025-11-26,Open,150.520004
2025-11-26,Close,151.639999
2025-11-27,Open,153.500000
2025-11-27,Close,155.699997
2025-11-28,Open,156.419998
2025-11-28,Close,156.770004
2025-12-01,Open,166.020004
2025-12-01,Close,166.210007
2025-12-02,Open,167.009995
2025-12-02,Close,165.339996
2025-12-03,Open,170.199997
2025-12-03,Close,169.779999
2025-12-04,Open,169.779999
2025-12-04,Close,167.220001
2025-12-05,Open,168.169998
2025-12-05,Close,170.179993
2025-12-08,Open,170.169998
2025-12-08,Close,170.839996
2025-12-09,Open,170.839996
2025-12-09,Close,171.110001
2025-12-10,Open,176.550003
2025-12-10,Close,175.289993
2025-12-11,Open,177.399994
2025-12-11,Close,178.850006
2025-12-12,Open,183.320007
2025-12-12,Close,184.130005
2025-12-15,Open,182.039993
2025-12-15,Close,184.869995
2025-12-16,Open,181.699997
2025-12-16,Close,184.690002
2025-12-17,Open,190.000000
2025-12-17,Close,192.160004
2025-12-18,Open,194.789993
2025-12-18,Close,193.259995
2025-12-19,Open,190.000000
2025-12-19,Close,192.559998
2025-12-22,Open,197.130005
2025-12-22,Close,199.949997
2025-12-23,Open,202.000000
2025-12-23,Close,201.789993
2025-12-24,Open,209.449997
2025-12-24,Close,209.229996
2025-12-26,Open,216.729996
2025-12-26,Close,219.850006
2025-12-29,Open,235.210007
2025-12-29,Close,218.250000
2025-12-30,Open,217.490005
2025-12-30,Close,218.210007
2025-12-31,Open,216.800003
2025-12-31,Close,215.429993
2026-01-01,Open,216.500000
2026-01-01,Close,214.949997
2026-01-02,Open,220.330002
2026-01-02,Close,221.869995
2026-01-05,Open,222.899994
2026-01-05,Close,225.539993
2026-01-06,Open,228.160004
2026-01-06,Close,231.649994
2026-01-07,Open,237.600006
2026-01-07,Close,234.360001
2026-01-08,Open,232.699997
2026-01-08,Close,223.529999
2026-01-09,Open,224.199997
2026-01-09,Close,230.369995
2026-01-12,Open,238.149994
2026-01-12,Close,243.350006
2026-01-13,Open,246.600006
2026-01-13,Close,249.509995
2026-01-14,Open,258.500000
2026-01-14,Close,262.809998
2026-01-15,Open,262.809998
2026-01-15,Close,262.809998
2026-01-16,Open,262.809998
2026-01-16,Close,269.440002
2026-01-19,Open,274.299988
2026-01-19,Close,282.950012
2026-01-20,Open,288.149994
2026-01-20,Close,297.619995
2026-01-21,Open,300.000000
2026-01-21,Close,310.679993
2026-01-22,Open,299.600006
2026-01-22,Close,276.269989
2026-01-23,Open,295.649994
2026-01-23,Close,292.730011
2026-01-27,Open,310.399994
2026-01-27,Close,317.850006
2026-01-28,Open,320.799988
2026-01-28,Close,332.029999
2026-01-29,Open,351.200012
2026-01-29,Close,351.910004
2026-01-30,Open,329.000000
2026-01-30,Close,286.480011
2026-02-02,Open,252.490005
2026-02-02,Close,219.940002
2026-02-03,Open,224.699997
2026-02-03,Close,247.339996
2026-02-04,Open,258.000000
2026-02-04,Close,265.570007
2026-02-05,Open,234.899994
2026-02-05,Close,236.419998
2026-02-06,Open,219.000000
2026-02-06,Close,224.460007
2026-02-09,Open,241.100006
2026-02-09,Close,243.699997
2026-02-10,Open,241.899994
2026-02-10,Close,243.820007
2026-02-11,Open,244.100006
2026-02-11,Close,247.369995
2026-02-12,Open,247.089996
2026-02-12,Close,245.389999
2026-02-13,Open,228.149994
2026-02-13,Close,232.580002
2026-02-16,Open,223.250000
2026-02-16,Close,227.339996
2026-02-17,Open,224.800003
2026-02-17,Close,220.039993
2026-02-18,Open,220.889999
2026-02-18,Close,223.789993
2026-02-19,Open,230.100006
2026-02-19,Close,233.210007
2026-02-20,Open,231.899994
2026-02-20,Close,236.619995
2026-02-23,Open,258.000000
2026-02-23,Close,250.169998
2026-02-24,Open,252.479996
2026-02-24,Close,250.669998
2026-02-25,Open,250.220001
2026-02-25,Close,253.250000
2026-02-26,Open,252.300003
2026-02-26,Close,246.059998
2026-02-27,Open,251.110001
2026-02-27,Close,252.809998
2026-03-02,Open,265.149994
2026-03-02,Close,274.649994
2026-03-04,Open,251.050003
2026-03-04,Close,255.570007
2026-03-05,Open,254.800003
2026-03-05,Close,247.929993
2026-03-06,Open,248.110001
2026-03-06,Close,246.759995
2026-03-09,Open,244.979996
2026-03-09,Close,247.000000
2026-03-10,Open,255.220001
2026-03-10,Close,256.350006
2026-03-11,Open,256.350006
2026-03-11,Close,251.690002
2026-03-12,Open,249.500000
2026-03-12,Close,253.500000
2026-03-13,Open,248.899994
2026-03-13,Close,244.490005
2026-03-16,Open,237.770004
2026-03-16,Close,233.479996
2026-03-17,Open,240.289993
2026-03-17,Close,240.889999
2026-03-18,Open,235.300003
2026-03-18,Close,237.130005
2026-03-19,Open,230.899994
2026-03-19,Close,218.979996
2026-03-20,Open,223.889999
2026-03-20,Close,219.899994
2026-03-23,Open,211.779999
2026-03-23,Close,193.520004
2026-03-24,Open,199.000000
2026-03-24,Close,212.309998
2026-03-25,Open,220.000000
2026-03-25,Close,221.419998
2026-03-27,Open,214.000000
2026-03-27,Close,212.500000
2026-03-30,Open,212.500000
2026-03-30,Close,216.080002
2026-04-01,Open,222.110001
2026-04-01,Close,224.809998
2026-04-02,Open,218.899994
2026-04-02,Close,215.949997
2026-04-06,Open,216.110001
2026-04-06,Close,222.380005
2026-04-07,Open,219.149994
2026-04-07,Close,220.029999
2026-04-08,Open,230.000000
2026-04-08,Close,230.580002
2026-04-09,Open,224.369995
2026-04-09,Close,223.830002
2026-04-10,Open,228.100006
2026-04-10,Close,226.539993
2026-04-13,Open,225.100006
2026-04-13,Close,224.970001
2026-04-15,Open,237.990005
2026-04-15,Close,235.080002
2026-04-16,Open,238.899994
2026-04-16,Close,237.970001
2026-04-17,Open,236.210007
2026-04-17,Close,238.139999
2026-04-20,Open,238.649994
2026-04-20,Close,237.270004
2026-04-21,Open,237.479996
2026-04-21,Close,237.410004
2026-04-22,Open,235.800003
2026-04-22,Close,236.029999
2026-04-23,Open,232.470001
2026-04-23,Close,229.669998
2026-04-24,Open,229.440002
2026-04-24,Close,227.889999
2026-04-27,Open,232.630005
2026-04-27,Close,230.720001
2026-04-28,Open,228.820007
2026-04-28,Close,224.729996
2026-04-29,Open,225.250000
2026-04-29,Close,224.199997
2026-04-30,Open,224.169998
2026-04-30,Close,227.500000
2026-05-01,Open,227.500000
2026-05-01,Close,227.500000
2026-05-04,Open,233.020004
2026-05-04,Close,230.360001
2026-05-05,Open,227.350006
2026-05-05,Close,228.889999
2026-05-06,Open,232.199997
2026-05-06,Close,234.490005
2026-05-07,Open,236.500000
2026-05-07,Close,239.440002
2026-05-08,Open,240.029999
2026-05-08,Close,240.169998
2026-05-11,Open,241.020004
2026-05-11,Close,241.289993
2026-05-12,Open,257.809998
2026-05-12,Close,252.009995
2026-05-13,Open,262.100006
2026-05-13,Close,269.420013
2026-05-14,Open,269.420013
2026-05-14,Close,270.929993
2026-05-15,Open,262.600006
2026-05-15,Close,249.850006
2026-05-18,Open,249.000000
2026-05-18,Close,253.160004
2026-05-19,Open,255.600006
2026-05-19,Close,253.250000
2026-05-20,Open,249.470001
2026-05-20,Close,252.660004
2026-05-21,Open,253.270004
2026-05-21,Close,251.970001
2026-05-22,Open,253.119995
2026-05-22,Close,252.539993
2026-05-25,Open,256.579987
2026-05-25,Close,256.029999
2026-05-26,Open,254.800003
2026-05-26,Close,251.289993
2026-05-27,Open,253.990005
2026-05-27,Close,249.869995
2026-05-28,Open,249.869995
2026-05-28,Close,249.869995
2026-05-29,Open,250.550003
2026-05-29,Close,249.369995
2026-06-01,Open,246.649994
2026-06-01,Close,249.539993
2026-06-02,Open,251.990005
2026-06-02,Close,251.559998
2026-06-03,Open,249.199997
2026-06-03,Close,246.789993
2026-06-04,Open,246.259995
2026-06-04,Close,246.559998
2026-06-05,Open,246.000000
2026-06-05,Close,243.580002
2026-06-08,Open,229.050003
2026-06-08,Close,227.929993
2026-06-09,Open,228.000000
2026-06-09,Close,231.899994
2026-06-10,Open,228.000000
2026-06-10,Close,220.589996
2026-06-11,Open,220.979996
2026-06-11,Close,221.380005
2026-06-12,Open,228.119995
2026-06-12,Close,229.759995
2026-06-15,Open,236.080002
2026-06-15,Close,238.619995
2026-06-16,Open,243.500000
2026-06-16,Close,236.130005
2026-06-17,Open,235.869995
2026-06-17,Close,234.669998
2026-06-18,Open,233.440002
2026-06-18,Close,229.990005
2026-06-19,Open,219.440002
2026-06-19,Close,221.419998
2026-06-22,Open,223.000000
2026-06-22,Close,225.139999
2026-06-23,Open,219.740005
2026-06-23,Close,215.059998
2026-06-24,Open,213.399994
2026-06-24,Close,213.350006
2026-06-25,Open,204.300003
2026-06-25,Close,206.570007
2026-06-26,Open,206.570007
2026-06-26,Close,206.570007
2026-06-29,Open,208.899994
2026-06-29,Close,208.020004
2026-06-30,Open,208.020004
2026-06-30,Close,212.820007
2026-07-01,Open,212.500000
2026-07-01,Close,211.339996
2026-07-02,Open,212.899994
2026-07-02,Close,216.279999
2026-07-03,Open,220.649994
2026-07-03,Close,221.309998
2026-07-06,Open,221.330002
2026-07-06,Close,220.360001
2026-07-07,Open,218.699997
2026-07-07,Close,216.289993
2026-07-08,Open,214.979996
2026-07-08,Close,210.149994
2026-07-09,Open,209.479996
2026-07-09,Close,212.949997
2026-07-10,Open,212.949997
2026-07-10,Close,208.830002
2026-07-13,Open,205.080002
2026-07-13,Close,207.460007
2026-07-14,Open,205.839996
2026-07-14,Close,208.009995
2026-07-15,Open,209.710007
2026-07-15,Close,208.660004
2026-07-16,Open,207.130005
2026-07-16,Close,206.839996
2026-07-17,Open,205.350006
2026-07-17,Close,204.919998
2026-07-20,Open,206.679993
2026-07-20,Close,207.889999
2026-07-21,Open,209.490005
2026-07-21,Close,212.229996
2026-07-22,Open,214.350006
2026-07-22,Close,213.070007
2026-07-23,Open,214.600006
2026-07-23,Close,211.000000
2026-07-24,Open,206.529999
2026-07-24,Close,210.960007
2026-07-27,Open,212.509995
2026-07-27,Close,213.009995
2026-07-28,Open,208.369995
2026-07-28,Close,206.199997
2026-07-29,Open,206.199997
2026-07-29,Close,206.690002
2026-07-30,Open,206.199997
2026-07-30,Close,206.630005
2026-07-31,Open,207.199997
2026-07-31,Close,206.509995
2026-08-03,Open,206.550003
2026-08-03,Close,206.449997
2026-08-04,Open,206.550003
2026-08-04,Close,207.350006
2026-08-05,Open,210.130005
2026-08-05,Close,213.389999
2026-08-06,Open,213.529999
2026-08-06,Close,214.529999
2026-08-07,Open,215.009995
2026-08-07,Close,220.470001
2026-08-10,Open,220.669998
2026-08-10,Close,220.460007
2026-08-11,Open,224.399994
2026-08-11,Close,222.320007
2026-08-12,Open,222.830002
2026-08-12,Close,225.759995
2026-08-13,Open,223.940002
2026-08-13,Close,220.970001
2026-08-14,Open,219.229996
2026-08-14,Close,221.220001
2026-08-17,Open,223.509995
2026-08-17,Close,223.610001
2026-08-18,Open,221.559998
2026-08-18,Close,221.619995
2026-08-19,Open,217.779999
2026-08-19,Close,216.429993
2026-08-20,Open,225.130005
2026-08-20,Close,225.429993
2026-08-21,Open,229.649994
2026-08-21,Close,232.919998
2026-08-24,Open,232.550003
2026-08-24,Close,231.800003
2026-08-25,Open,228.630005
2026-08-25,Close,229.000000
2026-08-26,Open,232.389999
2026-08-26,Close,230.130005
2026-08-27,Open,228.899994
2026-08-27,Close,226.369995
2026-08-28,Open,226.279999
2026-08-28,Close,230.419998
2026-09-01,Open,222.369995
2026-09-01,Close,217.720001
